pert_iname_norm	pert_iname	pert_ids	n_signatures	n_cell_lines	cell_lines	median_retention_suppression	q25_retention_suppression	median_endo_support	median_macro_support	median_resolver_floor	median_dual_control	q25_dual_control	fraction_dual_positive	n_pert_ids	min_id_retention	max_id_retention	min_id_resolver_floor	max_id_resolver_floor	retention_direction_conflict_across_ids	resolver_direction_conflict_across_ids	robust_dual	concurrent_score	early_score	late_score	concurrent_rank	median_sensitivity_rank	worst_sensitivity_rank	n_top50_schemes	is_touchstone	has_structure	pubchem_cids	named_identity	identity_resolved	duplicate_id_conflict	safety_gate	mechanism_context	computational_hard_gate	translation_tier
a-23187	A-23187	BRD-K41431477	11	3	HEPG2;HUH7;PHH	0.0904777807494004	-0.12426657084789541	0.1433857242975916	-0.1222287099808454	-0.1335124969482422	-0.1048543509982881	-0.44195417292501094	0.18181818181818182	1	0.0904777807494004	0.0904777807494004	-0.1335124969482422	-0.1335124969482422	False	False	-0.32583143746079357	1.10722278106058	-0.2041935588650586	0.5052601869291359	197	216.0	405	0	0	True	11957499;40486	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
calcitriol	calcitriol	BRD-A84327315;BRD-K27316855	3	2	HEPG2;PHH	-0.0643086050533586	-0.2168049422196216	0.4818291249019759	0.110016519203782	0.110016519203782	0.2316142169995203	0.07303102044684309	0.0	2	-0.2168049422196216	0.289318526784579	-0.171427452138492	0.35021175803350546	True	True	0.26812972722294187	1.1031940022388724	2.1249927071981967	-0.7860191391633258	198	108.0	315	0	1	True	21158442;5283740;73707427	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k47977047	BRD-K47977047	BRD-K47977047	12	3	HEPG2;HUH7;PHH	-0.1583856190037396	-0.2711063516843649	0.1707260959914752	0.13733490020968014	0.0235782064763563	-0.10228934042924451	-0.3676566927322364	0.16666666666666666	1	-0.1583856190037396	-0.1583856190037396	0.0235782064763563	0.0235782064763563	False	False	-0.2861176867953627	1.0899878556341254	1.0554470316578746	-1.5647674188000935	199	347.0	454	0	0	True	54650155	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
etodolac	etodolac	BRD-A16998493;BRD-A74667430;BRD-K99260425	5	2	HEPG2;PHH	0.0314040134350458	0.0179630617300669	0.0579071438738277	0.0657437592744827	-0.1889625191688537	-0.2394159179299123	-0.3248605298854056	0.2	3	-0.0153333412276373	0.0820797830820083	-0.23619035551590575	0.11028439179062846	True	True	-0.4018461828726151	1.078918610255603	-0.03965668955124943	0.5676646271190695	200	233.0	258	0	1	True	667528;73707528	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
pd-184352	PD-184352	BRD-K05104363	3	2	HEPG2;PHH	0.2852154970169067	0.20088304910394875	-0.066848914538111	-0.0476405108347535	-0.1018106751143932	0.2011884940522057	0.10266268293425021	0.0	1	0.2852154970169067	0.2852154970169067	-0.1018106751143932	-0.1018106751143932	False	False	0.2525198355193308	1.0762294480231445	-0.5286030157303664	2.782548756150072	201	121.0	223	1	1	True	6918454	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
danazol	danazol	BRD-A20243730;BRD-A92537424;BRD-K48970916	6	2	HEPG2;PHH	0.16171135939657685	0.13243951886478394	-0.09389017655381135	0.07845517015084624	-0.16306056501343846	-0.3346139790105914	-1.016592621345014	0.3333333333333333	3	0.1406286385738187	0.7121076153384315	-0.36105760080473764	0.2349436804652214	False	True	-0.8429102896830984	1.0723851453271993	-0.3891879962565308	1.7691007437107213	202	170.0	244	0	1	True	6540825	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
atorvastatin	atorvastatin	BRD-U88459701	13	3	HEPG2;HUH7;PHH	0.2072999146249559	0.1362054027203056	-0.0331866379295076	0.1084328517317771	-0.1188452158655439	-0.0523474000704785	-0.4095230520008102	0.15384615384615385	1	0.2072999146249559	0.2072999146249559	-0.1188452158655439	-0.1188452158655439	False	False	-0.2571089260708836	1.0674667315242699	-0.00496416575996755	2.075961514835675	203	97.0	163	0	1	True	2250;60823	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
cisapride	cisapride	BRD-K06895174	3	2	HEPG2;PHH	0.227401551273134	0.007988593230644853	0.4427635744214058	-0.1414390266872942	-0.1414390266872942	0.1669758489828497	0.159645153719577	0.0	1	0.227401551273134	0.227401551273134	-0.1414390266872942	-0.1414390266872942	False	False	0.2467984258426382	1.0663462749463013	0.6130989489933757	1.8051198264586321	204	41.0	274	3	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
zstk-474	ZSTK-474	BRD-K63068307	3	2	HEPG2;PHH	0.0721813895636134	-0.0747069704035918	0.2424535410744803	-0.1635907553136348	-0.1635907553136348	-0.4165547303264103	-0.86293800440543	0.3333333333333333	1	0.0721813895636134	0.0721813895636134	-0.1635907553136348	-0.1635907553136348	False	False	-0.8480237325291253	1.0635521752164059	-0.1086371398546871	0.5418128403364286	205	204.0	458	0	1	True	11647372	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
equilin	equilin	BRD-A88080608;BRD-K04046242	10	2	HEPG2;PHH	0.13199809597184256	0.04964407642061507	0.0099655134337289	-0.034432284533977446	-0.1348295682109892	-0.21028384730766805	-0.4064731320203651	0.2	2	0.13199809597184256	0.25334748398098683	-0.233951233726527	-0.0400938077364117	False	False	-0.4135204133178506	1.0587525241773355	-0.3439576952050224	1.317858714391492	206	198.0	276	0	1	True	223368;73707480	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k32581454	BRD-K32581454	BRD-K32581454	12	3	HEPG2;HUH7;PHH	-0.06436553080048821	-0.26049801489959157	0.08786552825144354	0.2214823218528181	0.0358295823846544	0.0440886619146026	-0.152826907641683	0.08333333333333333	1	-0.06436553080048821	-0.06436553080048821	0.0358295823846544	0.0358295823846544	False	False	-0.032324791906238895	1.0562892432968773	1.0906402173643077	-0.9230229999774171	207	237.0	337	0	0	True	54657690	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ru-24969	RU-24969	BRD-K00234327	4	2	HEPG2;PHH	0.03586883110822075	-0.12806325178179473	-0.0591047762760094	0.174025472253561	-0.11768208237897065	-0.28839681297910236	-0.5826267080976524	0.25	1	0.03586883110822075	0.03586883110822075	-0.11768208237897065	-0.11768208237897065	False	False	-0.5797101670279285	1.0549365946773475	0.11662040586567737	0.13991616936492918	208	231.0	327	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
fenretinide	fenretinide	BRD-K28168037;BRD-K89085489	6	2	HEPG2;PHH	-0.268410675227642	-0.37047460033661783	0.05330357328057285	0.35209237318485975	0.05330357328057285	-0.12151342785976356	-0.3990113837515107	0.16666666666666666	2	-0.2997548551195197	-0.2198805546181069	-0.025291652019534802	0.05330357328057285	False	True	-0.3210191197355189	1.029699059363763	1.4224887554733998	-2.5876750954461536	210	416.0	521	0	1	True	5288209;5353342	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k82987299	BRD-K82987299	BRD-K82987299	11	3	HEPG2;HUH7;PHH	0.03876610348622	-0.16753497988813446	0.2782727607658931	0.266917647793889	-0.0198302865028381	-0.2054593644681431	-0.35541519654973863	0.18181818181818182	1	0.03876610348622	0.03876610348622	-0.0198302865028381	-0.0198302865028381	False	False	-0.38316696274301243	1.0081812944625674	1.6532918789319124	0.03523498952017717	211	76.0	130	0	0	True	1645763	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k09701578	BRD-K09701578	BRD-K09701578	12	3	HEPG2;HUH7;PHH	-0.14912898031373817	-0.2375134696356124	-0.032531033669199294	0.24607235100120306	-0.0404747340029904	-0.1298407834052803	-0.41617394822265297	0.16666666666666666	1	-0.14912898031373817	-0.14912898031373817	-0.0404747340029904	-0.0404747340029904	False	False	-0.33792775751660675	1.0004910489035252	0.6089919703840483	-1.3998008815734744	212	392.0	459	0	0	True	54654332	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
zk-93423	ZK-93423	BRD-K33882852	14	3	HEPG2;HUH7;PHH	-0.16734469806154564	-0.33026732659588254	0.15547568723559374	0.3662552749738097	0.12167388879294899	0.0430871659431547	-0.1395257615358642	0.07142857142857142	1	-0.16734469806154564	-0.16734469806154564	0.12167388879294899	0.12167388879294899	False	False	-0.02667571482477741	0.9986044828348457	1.9452080571209018	-1.8077635344147414	213	230.0	427	0	1	True	121926	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
amg-9810	AMG-9810	BRD-K43068349	3	2	HEPG2;PHH	-0.1117749984065691	-0.19701757737331915	0.0723214455481086	0.3748375019058585	0.0723214455481086	0.1642266825831953	0.08436245542936141	0.0	1	-0.1117749984065691	-0.1117749984065691	0.0723214455481086	0.0723214455481086	False	False	0.20640791029787603	0.9965756277895379	1.595999756431093	-1.0313798588686065	214	203.0	377	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ski-ii	SKI-II	BRD-K20755323	3	2	HEPG2;PHH	-0.3619214968962801	-0.4181562774918145	0.3110185733863285	0.558755548670888	0.3110185733863285	0.1901766299196179	0.03180054198980101	0.0	1	-0.3619214968962801	-0.3619214968962801	0.3110185733863285	0.3110185733863285	False	False	0.2060769009145184	0.9960038416021043	3.4701511740832736	-3.3420575556368903	215	260.0	533	0	1	True	753704	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k55082668	BRD-K55082668	BRD-K55082668	12	3	HEPG2;HUH7;PHH	-0.2553570158779621	-0.3867039619427588	0.22021778885807305	0.3855279525741935	0.17654459018792418	-0.0012831906566307498	-0.13982048000408603	0.08333333333333333	1	-0.2553570158779621	-0.2553570158779621	0.17654459018792418	0.17654459018792418	False	False	-0.07119343065867377	0.9891474887715007	2.3367648009269324	-2.553933631463477	216	291.0	494	0	0	True	54654200	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
deracoxib	deracoxib	BRD-K68558722	3	2	HEPG2;PHH	0.4256833286748992	0.30950209581189686	-0.4863999996866499	-0.3774437494575977	-0.4863999996866499	-0.5705462446111061	-0.6531923950191527	0.3333333333333333	1	0.4256833286748992	0.4256833286748992	-0.4863999996866499	-0.4863999996866499	False	False	-0.8971424421206825	0.9787044304058675	-3.7528317716970467	4.03143427877933	217	350.0	540	1	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k74548617	BRD-K74548617	BRD-K74548617	12	3	HEPG2;HUH7;PHH	-0.03281558061846425	-0.1002639908757474	0.1133935355714389	0.2864209418185055	-0.0028297061217017498	0.06763423727095375	-0.2973857981093701	0.08333333333333333	1	-0.03281558061846425	-0.03281558061846425	-0.0028297061217017498	-0.0028297061217017498	False	False	-0.0810586617837313	0.9721062712811346	1.262181432940587	-0.21772939348753087	218	151.0	260	0	0	True	54657899	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
tacrolimus	tacrolimus	BRD-K08845546;BRD-K65261396;BRD-K69608737	5	2	HEPG2;PHH	-0.0491468322773774	-0.1979009940599402	0.4040428485189165	-0.0069055184721946	-0.0069055184721946	0.1837550858922657	0.0031175813859417	0.0	3	-0.921250025017394	0.1384000062114662	-0.0186687484383583	0.6557823643088341	True	True	0.18531387658523654	0.9601377570808465	1.243749706753139	-0.6287647285564251	219	174.0	429	0	1	True	13819073;24140138;6473866	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
bay-11-7082	BAY-11-7082	BRD-K15025317	3	2	HEPG2;PHH	-0.0367504540416929	-0.3240391148461236	0.1508263455969946	0.2236877121031284	0.1508263455969946	0.1505065748083686	0.0674957573036885	0.0	1	-0.0367504540416929	-0.0367504540416929	0.1508263455969946	0.1508263455969946	False	False	0.18425445346021285	0.9583077077227532	1.5796854429831702	-0.9429803829444197	220	174.0	273	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
glycocholic-acid	glycocholic-acid	BRD-K54771420	3	2	HEPG2;PHH	0.2927055549290445	0.11361296104991603	-0.1485714369586535	0.098981250077486	-0.1485714369586535	0.1497230490240904	0.060519427419566243	0.0	1	0.2927055549290445	0.2927055549290445	-0.1485714369586535	-0.1485714369586535	False	False	0.1799827627338735	0.950928781694935	-0.4542248684959919	2.5581223219077263	221	81.0	182	2	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
phenazone	phenazone	BRD-K46937689	15	3	HEPG2;HUH7;PHH	0.0671499677830272	-0.06411816738545895	0.0649642710174833	-0.165404325351119	-0.165404325351119	-0.2003810447049401	-0.5511226232740141	0.2	1	0.0671499677830272	0.0671499677830272	-0.165404325351119	-0.165404325351119	False	False	-0.47594235634194715	0.9509247506806783	-0.6493110077417679	0.5423585251324216	222	323.0	461	0	1	True	98889	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
chlorambucil	chlorambucil	BRD-K29458283	3	2	HEPG2;PHH	0.3111125388079219	0.19690765957865444	-0.4790000064032418	0.0537214018404483	-0.4790000064032418	-0.5642941155663086	-0.7057329971225016	0.3333333333333333	1	0.3111125388079219	0.3111125388079219	-0.4790000064032418	-0.4790000064032418	False	False	-0.9171606141275594	0.9441250050883728	-2.4227885748082905	2.9377426589690803	223	223.0	451	1	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
entinostat	entinostat	BRD-K77908580	9	2	HEPG2;PHH	-0.3489397687630521	-0.5397776845428679	0.3347965095724378	0.3415322825312614	0.3347965095724378	0.2547207708574003	-0.1589432042387742	0.0	1	-0.3489397687630521	-0.3489397687630521	0.3347965095724378	0.3347965095724378	False	False	0.17524916873801322	0.9427519631519152	2.9526755321321563	-3.6383598712138396	224	355.0	538	0	1	True	4261	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k16956545	BRD-K16956545	BRD-K16956545	18	3	HEPG2;HUH7;PHH	-0.04982988099153665	-0.2269834329684575	0.1965189214263643	0.1074997051618993	0.042350996551769104	-0.0357345087631118	-0.3318201724720734	0.1111111111111111	1	-0.04982988099153665	-0.04982988099153665	0.042350996551769104	0.042350996551769104	False	False	-0.2016445949991485	0.9211728869916229	1.0913938051771126	-0.7241314948964148	226	214.0	323	0	0	True	54645915	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
benzylpenicillin	benzylpenicillin	BRD-K55191674	3	2	HEPG2;PHH	0.2052153853906525	0.06507713766768575	0.379796890275819	-0.1360386665910482	-0.1360386665910482	0.1230364973464655	0.0771717130694361	0.0	1	0.2052153853906525	0.2052153853906525	-0.1360386665910482	-0.1360386665910482	False	False	0.16162235388118357	0.9192129793478402	0.4548191295782668	1.8400391034700638	227	58.0	289	1	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
quetiapine	quetiapine	BRD-K68867920	3	2	HEPG2;PHH	0.0232236646115779	0.0100937620219257	-0.3328000051634652	0.1253250148147344	-0.3328000051634652	-0.6059736434872899	-0.6615708915901091	0.3333333333333333	1	0.0232236646115779	0.0232236646115779	-0.3328000051634652	-0.3328000051634652	False	False	-0.9367590892823444	0.9102705648468341	-1.3975912584787527	0.49010652125050463	229	434.0	523	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
irbesartan	irbesartan	BRD-K60038276	3	2	HEPG2;PHH	0.0170861060420672	-0.10861806012690065	0.1862298338674008	-0.0318874940276145	-0.0411635772325098	0.1813075482135727	-0.054738590477167504	0.0	1	0.0170861060420672	0.0170861060420672	-0.0411635772325098	-0.0411635772325098	False	False	0.15393825297498895	0.9059394500102679	0.4302515708033272	0.07914820750462825	230	229.0	386	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
vemurafenib	vemurafenib	BRD-K56343971	3	2	HEPG2;PHH	0.2371266103453106	0.18129766359925265	-0.335922930921827	0.0429701432585716	-0.335922930921827	-0.6215482542202586	-0.63749213444276	0.3333333333333333	1	0.2371266103453106	0.2371266103453106	-0.335922930921827	-0.335922930921827	False	False	-0.9402943214416386	0.9041637986350979	-1.6611211291409067	2.410033742213608	231	236.0	392	0	1	True	42611257	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k31030218	BRD-K31030218	BRD-K31030218	12	3	HEPG2;HUH7;PHH	0.01468760313259225	-0.046799840819504473	-0.11323459286774905	0.1697582734050229	-0.1217239912865417	-0.1369893468910872	-0.5144359922398709	0.16666666666666666	1	0.01468760313259225	0.01468760313259225	-0.1217239912865417	-0.1217239912865417	False	False	-0.39420734301102267	0.9032735945408018	-0.06830156718226824	0.2569389449300187	232	293.0	391	0	0	True	96670	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
nadolol	nadolol	BRD-A87606379;BRD-A97454584	5	2	HEPG2;PHH	-0.0226581752714183	-0.0707583270139164	-0.16566130731787	0.0071312431246042	-0.2194562405347824	-0.3304585759631462	-0.3542522988429973	0.2	2	-0.0226581752714183	0.0475722190975729	-0.2194562405347824	-0.2137196242942342	True	False	-0.5075847253846448	0.8962656670838004	-0.9612695886555521	-0.05971380140960733	233	452.0	466	0	1	True	4411	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k52785744	BRD-K52785744	BRD-K52785744	12	3	HEPG2;HUH7;PHH	-0.19929136097845102	-0.41269250441756516	0.2717013582587242	0.32480849046260113	0.22052148490079804	0.21317858477344825	-0.142116158117821	0.0	1	-0.19929136097845102	-0.19929136097845102	0.22052148490079804	0.22052148490079804	False	False	0.14212050571453777	0.885525452734522	2.421671932814625	-2.2723039670007545	234	236.0	451	0	0	True	54650184	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
