gene_upper	metadata_logFC	metadata_PValue	metadata_FDR	supplement_swap_logFC	supplement_swap_PValue	supplement_swap_FDR	author_AvsQ_ATAC_logFC	author_MASH_ATAC_logFC	author_AvsQ_RNA_logFC	author_MASH_RNA_logFC	author_sum_sig	mouse_progression_logFC	mouse_progression_FDR	mouse_regression_logFC	mouse_regression_FDR	mouse_residual_logFC	mouse_residual_FDR	mouse_fate	human_positive_both	human_nominal_both	human_fdr_any_010	author_four_way	mouse_positive_residual	mouse_persistent	cross_species_direction	functional_support	evidence_score	classification
ATXN2	-0.156365160529175	0.253656445143059	0.653037002638483	-0.0777483346518453	0.571425868457882	0.82702046870162						-0.0475676273502189	0.912572716221127	0.16583927639779	0.573840778766638	0.118271649047571	0.721656160041071	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
CRTC1	-0.318442822941453	0.25407947183512	0.653647919989082	-0.28831655451913	0.305088428467372	0.661381253594365		1.29910626528629	0.1372032871129		2.0	0.0663247151349126	0.901577906130256	-0.825761839555273	0.0356907663133761	-0.759437124420361	0.0722401954339136	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC027682.4	-0.374148008737259	0.254175204308301	0.653718704617906	-0.833364428195945	0.0057291224938091	0.265907216454356													False	False	False	False	False	False	False		0	insufficient_or_context_specific
TUBGCP5	-0.260827648370148	0.25423082034108	0.653718704617906	-0.31209750541456	0.164855456143781	0.545094551255265						-0.213966520404113	0.555793991388722	-0.425494981323776	0.150826116251216	-0.639461501727889	0.0562269353681508	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
MSL3	-0.457681915764916	0.25430579765601	0.653752279438069	-0.303731075686958	0.463399846052589	0.769320698854699						-0.0025848685164131	0.995740876664603	0.105998471644368	0.718150415195762	0.103413603127955	0.756138553093988	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
RNF145	-0.262614054631438	0.254494556749346	0.654078269269618	-0.246191567121304	0.285606586282328	0.646672600894021						0.225366837784442	0.396358355690065	-0.0593393709074788	0.804609681254125	0.166027466876964	0.494584831467942	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
SLC25A39	-0.341922392173924	0.254638052142334	0.654225053757106	-0.250650456455831	0.407452657520846	0.734170441890517		0.6997760415919749			1.0	0.180597048218719	0.685678336076267	0.0550706058815937	0.892624137814316	0.235667654100313	0.532833517610397	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
CCDC73	-0.6896363835564	0.255081201008659	0.654871771711577	-0.510804291557736	0.41399316376867	0.736592487878263													False	False	False	False	False	False	False		0	insufficient_or_context_specific
C17ORF80	0.389418624296421	0.255171415654935	0.654871771711577	0.461225293520853	0.184065647458812	0.565716727964854		0.2972407021966469			1.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
DRG2	-0.326388843505572	0.255269139893307	0.654871771711577	-0.28995094269249	0.3148072269621	0.667014790741693		0.556920621417306			1.0	0.0309333241108495	0.930095922530229	0.151575995763903	0.505949136749098	0.182509319874752	0.460839663030999	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
SRCIN1	-0.890584718733422	0.255274519488417	0.654871771711577	-1.16532326635158	0.123117537769818	0.504414033284339		1.37671510418634			1.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
COG7	0.245772240375732	0.255299508653614	0.654871771711577	0.244555033885755	0.257616977978106	0.621906676979798		0.434201125112932	0.0498565271583712		2.0	-0.112796504180051	0.714119903865672	-0.0361359536596667	0.89415111255265	-0.148932457839717	0.567424013010779	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
TLE2	-0.467758383140993	0.255479859983424	0.655016699338478	-0.744463798751903	0.0547191092938483	0.420068725637921	0.52777169131225		0.0528016015779188		2.0	-0.379659085291096	0.215786916956177	-0.387128167461873	0.156508447172908	-0.766787252752969	0.0201349712657595	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
MLKL	-0.358990477147433	0.255505637090529	0.655016699338478	-0.413985542140712	0.187784660776449	0.56929178900529						-0.256420210800889	0.629499404007157	-0.15200785094009	0.728598847765413	-0.408428061740979	0.364222735478041	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AL162411.1	-0.808116157364688	0.255783296156947	0.655017758358997	-0.986328289460995	0.159113445152185	0.543060696740211													False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC010618.3	-0.254691057001871	0.255886291879076	0.655017758358997	-0.023869497727112	0.918808019593273	0.975930957742715													False	False	False	False	False	False	False		0	insufficient_or_context_specific
ASMTL	-0.29779768323893	0.255931253732863	0.655017758358997	-0.465275588023502	0.065444460348444	0.435533238803682													False	False	False	False	False	False	False		0	insufficient_or_context_specific
ADAMTS14	-0.667496263816138	0.25594228829934	0.655017758358997	-0.550466719682603	0.354757230558703	0.698200328680699						0.317586127205378	0.534128553453078	-0.445166546374729	0.285544499423019	-0.127580419169351	0.795393571267629	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
HPS1	0.220277963493689	0.256015228145626	0.655017758358997	0.203754888345977	0.294061481663145	0.652324662738756						-0.0459742984267638	0.909811235096639	-1.21941944552784	0.0022762705637506	-1.26539374395461	0.0035440769053387	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
KLF6	0.410424912669182	0.256038860461032	0.655017758358997	-0.0181242717907256	0.964057174442749	0.989935386867005		0.856229186141516			1.0	0.418976630461865	0.252396678334889	-0.234559756142045	0.454595900392715	0.184416874319819	0.601008939802172	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
NIN	-0.2686923789884	0.256141969906173	0.655092087932454	-0.0605937615213695	0.803566440225914	0.931474264201915						0.328116220901649	0.300161201299016	-0.422131354748372	0.11836793546369	-0.0940151338467229	0.770447383529409	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
SLC25A48	-0.89223266389493	0.256324103182792	0.65527115772492	-0.831542372757868	0.29090491370104	0.650060056248883						-0.575483321060006	0.349050879242194	0.338919368008044	0.500085839365991	-0.236563953051963	0.683477893020012	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
TMBIM1	0.321224653446535	0.25645275322251	0.655441338301442	0.0478050199770596	0.86692872072387	0.958391272020028	0.448823550306078	0.5202502269636621			2.0	-0.136946578748781	0.617456268780439	0.443091022351006	0.0518335536710733	0.306144443602225	0.181327509351142	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
BHMT	-1.22514876739155	0.256596484923339	0.655649972851069	-1.43406162306828	0.184136086492736	0.565716727964854		0.455732987319803			1.0	-1.12643323393012	0.0301543036093047	0.99761386128116	0.0309686788073514	-0.128819372648961	0.788459032075034	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
USP30	-0.214739856809008	0.25668751388239	0.655709448163363	-0.317860395713894	0.078467360408655	0.457322349441485						-0.0329817143344649	0.948229672317339	0.192932873048205	0.547750736161489	0.15995115871374	0.671205755845056	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
PALMD	-0.469964569777042	0.256743972220813	0.655709448163363	-0.501043670089852	0.226523047899251	0.598909102217928		0.486492067441284			1.0	-0.24136410513476	0.594093355400225	0.48403190176916	0.166620725395219	0.2426677966344	0.531645920314272	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
PTPRN2	-0.264119642981008	0.25683236774724	0.655776575254016	-0.327923350893114	0.152782248789156	0.536261629892258													False	False	False	False	False	False	False		0	insufficient_or_context_specific
PYGL	0.299538687842333	0.257035419520924	0.655993524105164	0.364762414208514	0.164430901314836	0.544850245278						-0.602405802024293	0.288973346897997	0.866901833291334	0.089203118453314	0.26449603126704	0.625804260474455	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
ZNF654	0.199908209537555	0.257042189745668	0.655993524105164	0.264076411316644	0.1410016183404	0.526598898633868													True	False	False	False	False	False	False		0	insufficient_or_context_specific
COL13A1	-0.46505529385737	0.257105004892615	0.655993524105164	-0.489546139063775	0.229419455401897	0.600837332554409						0.276593079370492	0.511568858399858	-0.715743794244612	0.0484412757933499	-0.43915071487412	0.242934738373338	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
MIA3	-0.180149665531474	0.257168059487828	0.655993524105164	-0.0766618121672297	0.640668566850497	0.864640237429136		0.289785178385713			1.0	-0.560725789293261	0.0825452834283036	0.286318875690706	0.31319589434607	-0.274406913602554	0.355302173345378	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
LRIG2	-0.18571320235479	0.257341235466605	0.655993524105164	0.0175559938328083	0.918346404908246	0.975930957742715						0.159944716947933	0.75873333857183	-0.369395882909311	0.325418755947503	-0.209451165961379	0.636973520357278	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF490	0.250870263387788	0.257435625881904	0.655993524105164	0.218068040081535	0.320756468060933	0.672472248121257				0.0240698178282585	1.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
TPCN2	-0.338192276907054	0.25749202461935	0.655993524105164	-0.661105403941287	0.0145516002306095	0.317541556275699						0.203269347240819	0.672015056722389	-0.801829589861253	0.0436206811863824	-0.598560242620435	0.146406527335482	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ASB1	-0.392081892507524	0.257554633657657	0.655993524105164	-0.297345444525098	0.395251994418621	0.726274872614038						-0.256204051817718	0.556507409807848	-0.1372594359706	0.704784050604652	-0.393463487788318	0.2942240725071	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
SAMD11	-0.458024311542037	0.257709497214781	0.655993524105164	-0.494086122233301	0.218761800487251	0.591166390976299													False	False	False	False	False	False	False		0	insufficient_or_context_specific
AL592295.4	0.262256722068219	0.257793629483819	0.655993524105164	0.574251755378188	0.0170264363387101	0.326204572615871				0.0462908172181459	1.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
ZDHHC15	0.502949177188381	0.257901744863452	0.655993524105164	0.896317766585197	0.0468881409376191	0.399450754777127													True	False	False	False	False	False	False		0	insufficient_or_context_specific
IMPA1	-0.346099209793747	0.257911452790352	0.655993524105164	-0.263612889415653	0.396087185593583	0.726915037383597						-0.381315816202564	0.175144956637759	0.0356181921706034	0.902561468941076	-0.345697624031961	0.184130254292276	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
OGDHL	-0.65519156910497	0.258065481784771	0.656199912221176	-0.573183967275925	0.328765527670737	0.677655125241013													False	False	False	False	False	False	False		0	insufficient_or_context_specific
POLD3	0.214738114808619	0.258116900497684	0.656199912221176	0.125568785023471	0.515959975821821	0.799575139399206		0.262826978649411			1.0	-0.282308787430969	0.520167506827543	-0.186341276734985	0.607965799365606	-0.468650064165954	0.22144388111188	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
VPS52	-0.306101610521474	0.258308599091161	0.656237190870052	-0.368305827897227	0.169513426358089	0.549500385473966		0.574398182974335			1.0	-0.182115046120121	0.488138552825059	-0.223955048801759	0.298978659534816	-0.40607009492188	0.0866519301190438	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
TXNDC11	-0.190038150263668	0.258492460067043	0.656237190870052	-0.110708105284502	0.511416174212127	0.796770426655916						-0.245811510436177	0.560983902319736	-0.578659073115482	0.102355373093555	-0.824470583551659	0.036634198569422	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
CDKAL1	0.213138232193658	0.258536537440021	0.656237190870052	0.288515319198564	0.1193643234399	0.499900248662619		0.7586571214675629			1.0	-0.143974340684932	0.722817832970844	-0.148685142384757	0.646086169997711	-0.292659483069688	0.376017824864771	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
GLIDR	0.449170366297146	0.258544610183381	0.656237190870052	0.639376961810023	0.109571442365918	0.485461724087018				0.0680868372488537	1.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF865	-0.42782140186205	0.258566652208696	0.656237190870052	-0.656176885216168	0.0667067897322013	0.436862290339161													False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF440	0.342687942910217	0.259193880934733	0.657234328579116	0.338359597218842	0.266196802706943	0.628607882572111													True	False	False	False	False	False	False		0	insufficient_or_context_specific
USP18	-0.515177327200773	0.259208537999947	0.657234328579116	-0.289903155442175	0.534804648346375	0.810930391494977						0.515625468121469	0.18903492674382	-0.235379944583142	0.470526158925892	0.280245523538327	0.447701305132782	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
DCAF17	0.27630112769863	0.259412190467118	0.657592774778351	0.26197900332281	0.287035028167685	0.647335588595963		0.267576171379516		0.0252373133758776	2.0	-0.10718389710599	0.797534389204034	-0.189613844782813	0.529021018882975	-0.296797741888803	0.362553189555535	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
